row,stim_idx,edit_type,word_orig,in_ctx,in_full_prefix,d_own,d_pos2,d_foreign,d_noinj
366,105,corrupt_det,"""NBC""",True,True,41.2929040195595,5.166034698486328,9.25531768798828,1.4270267486572266
367,106,corrupt,NFL,False,False,5.3750001192092896,6.312500476837158,4.5546875,4.484375953674316
367,106,corrupt_det,NFL,False,False,14.66748058795929,15.013671398162842,3.5625,6.105469703674316
368,106,corrupt_det,"""In",True,True,10.249999523162842,-2.750000238418579,-1.625,-0.5
369,106,corrupt,Outland,False,False,0.84993577003479,-8.542145729064941,9.062971115112305,-0.2883739471435547
369,106,corrupt_det,"(""During",False,True,22.365535736083984,7.615270614624023,11.01020050048828,2.1597652435302734
370,107,corrupt_det,British,False,False,22.535156071186066,19.06249976158142,8.7421875,7.687500953674316
371,107,corrupt_det,1939,False,False,-0.0691597461700439,-2.0697078704833984,0.1134061813354492,-0.3281888961791992
372,107,corrupt_det,"""19""",True,True,31.080799704883248,29.14916551132228,6.593044281005859,3.2456703186035156
376,109,corrupt_det,Los,False,False,26.991912186145782,17.836284637451172,7.408779144287109,8.556363105773926
378,109,corrupt_det,"(""An",False,True,45.195435523986816,43.382004261016846,20.407535552978516,12.971368789672852
380,110,corrupt,"activity""",True,True,15.864641189575195,8.170085906982422,10.567777633666992,9.854639053344728
380,110,corrupt_det,"""Proteins",False,True,16.921119689941406,8.81264877319336,-8.849929809570312,-3.585176467895508
382,111,corrupt,football,False,False,9.562500298023224,10.7499997317791,-1.08203125,1.9375
382,111,corrupt_det,"(""Seasons""),",False,False,28.649352550506592,10.225923538208008,12.098316192626951,14.170804977416992
383,111,corrupt,"""First",False,False,11.000000476837158,1.65625,2.40625,0.78125
383,111,corrupt_det,1995–96,False,False,18.73403024673462,15.291780471801758,10.535163879394531,3.4080066680908203
384,111,corrupt,"""third",False,False,11.49999976158142,-1.25,-0.84375,-0.71875
384,111,corrupt_det,1995–96,False,False,17.875473618507385,11.932530403137209,10.214820861816406,5.306056022644043
385,112,corrupt_det,New,False,False,21.697168350219727,15.16982364654541,8.992292404174805,6.125489234924316
386,112,corrupt_det,15th,False,False,7.750862598419189,8.462172508239746,5.801128387451172,4.814731597900391
388,113,corrupt,African-American,False,False,15.145610809326172,2.29392147064209,4.316511154174805,0.6318187713623047
388,113,corrupt_det,John,False,False,10.687499672174454,2.84375,3.250000476837158,5.312499761581421
389,113,corrupt,November,True,True,2.1250001192092896,0.0,0.0,0.1875
389,113,corrupt_det,William,False,False,25.818389654159542,15.736654281616213,22.36012315750122,16.629707098007202
390,113,corrupt_det,"""November",True,True,27.62500015750993,1.2109375,5.3203125,0.5
391,113,corrupt_det,"""25,",False,False,8.696374893188477,3.83400821685791,3.816422462463379,2.2739791870117188
392,114,corrupt,Texas.,False,False,5.159085273742676,-0.1226949691772461,4.425477981567383,1.9834671020507812
392,114,corrupt_det,Texas.,False,False,23.01450252532959,17.26583766937256,-3.265222549438477,9.063785552978516
393,114,corrupt,"Southeast""",True,True,5.989836573600769,1.4232840538024902,2.881380081176758,2.1248111724853516
393,114,corrupt_det,"""The",True,True,20.63966464996338,23.435522079467773,23.91355323791504,15.812193393707275
394,114,corrupt_det,"12th""",False,False,0.6084561347961426,1.912260055541992,-6.049612045288086,-1.2480382919311523
395,115,corrupt,"""X&Y.""",False,False,16.023547172546387,11.699074745178224,10.407777786254885,4.939611434936523
396,115,corrupt,"""Yellow""",False,False,-1.2199020385742188,-3.5272035598754883,-2.0580806732177734,-2.6591320037841797
396,115,corrupt_det,"""Murphy",False,False,10.271071434020996,3.0479965209960938,4.884456634521484,0.8472042083740234
397,115,corrupt_det,"""Imagine",False,False,6.4375,2.8125,4.5625,-2.046875
398,116,corrupt_det,Star,True,True,5.500000238418579,4.625000238418579,-7.257811546325684,-0.34375
399,116,corrupt,"(""James",False,True,8.663283348083496,7.212301254272461,3.2072715759277344,2.82672119140625
399,116,corrupt_det,"""In",True,True,15.59374988079071,12.718749284744264,2.84375,7.1875
400,116,corrupt_det,Trek,True,True,20.393264055252075,18.035673141479492,5.038890838623047,0.6684627532958984
401,117,corrupt_det,Star,True,True,24.74971494078636,17.94801378250122,14.013181686401367,3.2214431762695312
402,117,corrupt_det,"15,",False,False,0.5056335926055908,0.0184783935546875,-0.1835923194885254,-0.0738563537597656
403,117,corrupt,"""CBS",False,False,1.500000238418579,0.046875,-1.36328125,-0.7578134536743164
403,117,corrupt_det,"15,",False,False,0.4125173091888428,0.2755327224731445,-1.4992828369140625,1.0166301727294922
404,118,corrupt,Muslim,False,True,5.374999940395355,-1.34375,-3.748046875,-0.03125
404,118,corrupt_det,Muslim,False,True,17.324218690395355,2.140625,-1.435546875,5.5
405,118,corrupt,humility.,False,False,12.18753719329834,2.5622482299804688,2.8059234619140625,4.219120025634766
405,118,corrupt_det,"(""During",False,True,-6.9375,-10.687499523162842,-11.125,-10.59375
406,118,corrupt,"India,",False,False,17.968753814697266,3.7753734588623047,-1.579401969909668,4.135711669921875
406,118,corrupt_det,"(""During",False,True,18.125000953674316,0.609375,-0.296875,2.906251907348633
407,119,corrupt,"Beirut,",False,False,2.428735375404358,-0.2134723663330078,-3.5142383575439453,-1.2113018035888672
407,119,corrupt_det,Palestinian,False,False,16.554686903953552,7.5625,-2.59375,5.515625
408,119,corrupt,"locally""),",True,True,12.603524923324583,1.5696983337402344,2.583345413208008,-1.620832443237305
408,119,corrupt_det,"Beirut,",False,False,1.1668505668640137,-0.2645864486694336,1.3528404235839844,-3.254420280456543
409,119,corrupt_det,"(""Known",True,True,17.158674240112305,4.491724014282227,10.33806610107422,3.352296829223633
410,120,corrupt,Republican,False,False,3.0624998807907104,-0.3125,0.875,-0.3125
410,120,corrupt_det,Senate,False,False,16.369139969348907,-10.513672828674316,5.976563453674316,8.7421875
411,120,corrupt,"(""Obama's",False,False,-0.7868776321411133,3.4127273559570312,-1.3583660125732422,-1.5576038360595703
411,120,corrupt_det,"""The",True,True,17.70344829559326,19.76419734954834,16.422149658203125,12.1318941116333
412,120,corrupt,Republican's,False,False,0.6409816741943359,-0.4775657653808594,-2.7065505981445312,0.4585094451904297
412,120,corrupt_det,"(""Biden,",False,False,9.547082901000977,-0.031707763671875,-7.362701416015625,3.004234313964844
413,121,corrupt,dramatic,False,False,6.687500238418579,4.25,-1.5625,-2.28125
414,121,corrupt_det,"""As",True,True,12.78328275680542,11.966300010681152,2.681161880493164,10.165726661682127
415,121,corrupt,"tribulation""),",True,True,14.816503316164017,6.191822052001953,4.228912353515625,2.7965316772460938
415,121,corrupt_det,"(""David",False,False,7.21875,4.40625,7.59375,4.328125
416,122,corrupt,fleet,False,False,11.343750357627869,8.84375,1.15625,0.28125
416,122,corrupt_det,Dutch,False,False,22.78125035762787,15.90625,6.90625,10.9375
417,122,corrupt,"F28""",False,False,0.2062181234359741,-0.8760528564453125,-0.9525105953216552,0.846315860748291
417,122,corrupt_det,"DC-3,",False,False,5.534195423126221,3.121840476989746,3.760234832763672,2.302706241607666
418,122,corrupt,"""aircraft""",False,False,11.23520565032959,-2.55740737915039,2.31317138671875,0.5240993499755859
418,122,corrupt_det,"""F28""",False,False,14.462652206420898,1.3412818908691406,5.242103576660156,0.0917778015136718
419,123,corrupt,American,False,True,5.249999821186066,-4.249999761581421,-2.75,-0.25
419,123,corrupt_det,American,False,True,19.169921219348907,13.477538585662842,10.484375,11.390625
420,123,corrupt_det,"""The",True,True,11.874999046325684,5.0,8.187500953674316,8.468750953674316
421,123,corrupt_det,"1999,",False,False,4.089221954345703,-2.7020092010498047,-4.140260696411133,-0.6620349884033203
422,124,corrupt,baseball,True,True,12.250000417232512,13.062499523162842,5.684571266174316,0.1875
423,124,corrupt_det,"""After",True,True,-3.0625,-0.4375,0.6875,-0.3125
425,124,corrupt_det,"(""After",True,True,15.375000953674316,-6.625,-4.9375,-4.1875
426,125,corrupt,consistent,False,False,7.937499523162842,3.34375,3.21875,3.34375
427,125,corrupt,"km.""",True,True,17.750292778015137,14.410728454589844,13.624505996704102,15.526641845703123
427,125,corrupt_det,"1,245",False,False,1.4658946990966797,1.1467647552490234,2.3292312622070312,1.9962787628173828
428,125,corrupt,"""km)""",True,True,17.36774230003357,1.3087539672851562,1.7276649475097656,-1.711416244506836
428,125,corrupt_det,"""8""",False,False,34.993828773498535,3.13833999633789,-2.099292755126953,-7.030403137207031
429,126,corrupt,Major,False,True,7.6875001192092896,6.468749523162842,4.728516578674316,3.013671875
429,126,corrupt_det,Major,False,True,20.17968714237213,16.578124523162842,4.023438453674316,2.1484375
430,126,corrupt_det,"""The",True,True,18.48437476158142,17.59375035762787,18.218749284744263,9.71875
431,126,corrupt,"scoreless""),",True,True,16.66938723064959,14.934406280517578,13.210975646972656,14.212249755859377
431,126,corrupt_det,Red,False,False,15.367188453674316,-0.546875,11.328124046325684,4.5703125
432,127,corrupt,British,False,False,11.312500089406967,10.3125,0.4375,1.4375
432,127,corrupt_det,British,False,False,17.58203038573265,17.19140625,7.7109375,8.0625
435,128,corrupt,India.,False,True,7.443724632263184,2.278146743774414,6.1368560791015625,1.8615131378173828
435,128,corrupt_det,Turkish,False,False,10.28124988079071,10.50000023841858,-0.125,4.875
436,128,corrupt_det,"""The",True,True,8.86506962776184,9.979278326034546,13.650204420089722,8.612526893615723
437,128,corrupt,"ware""),",True,True,20.341863989830017,1.0306472778320312,-0.0966577529907226,4.199530601501465
437,128,corrupt_det,"(""Samian",False,False,10.751971244812012,-9.569440841674805,-17.52934455871582,-11.312606811523438
438,129,corrupt,footballing,False,False,13.375368118286133,15.34650421142578,6.522787094116211,7.576267242431641
439,129,corrupt,Cricket,True,True,3.687499850988388,2.9375,1.28125,-0.5
439,129,corrupt_det,1875,False,False,3.445298194885254,0.9726510047912598,-0.4174203872680664,0.516639232635498
440,129,corrupt_det,"""Club""",True,True,33.54315429960843,7.364795684814453,11.787254333496094,25.515727996826172
441,130,corrupt,pioneering,False,False,17.697264671325684,6.4765625,9.382813453674316,2.390625
442,130,corrupt_det,1965,False,False,0.5549530982971191,0.2835168838500976,2.213520050048828,0.26513671875
443,130,corrupt,results.,False,False,6.1466217041015625,4.279230117797852,-2.0908327102661133,5.8326263427734375
446,131,corrupt_det,Latin,False,False,19.68749952316284,14.687499523162842,8.190521240234375,6.5498046875
447,131,corrupt,"(""genotype""),",False,False,4.66163444519043,1.904193878173828,4.672401428222656,2.9941654205322266
447,131,corrupt_det,"""The",True,True,10.312499046325684,9.3984375,6.875,5.562500953674316
449,132,corrupt,Japanese,False,True,11.437500149011612,14.624999821186066,-2.3125,-0.3125
449,132,corrupt_det,Japanese,False,True,21.082031399011612,22.231445133686066,9.999999046325684,10.199219703674316
450,132,corrupt_det,"""Critical",False,False,6.7115936279296875,8.128337860107422,7.061548233032227,3.0155982971191406
451,132,corrupt_det,"""Reviewers""",True,True,33.920728003256954,-7.133056640625,3.763835906982422,-11.19491958618164
452,133,corrupt_det,Spanish,False,False,16.939452290534973,9.085937976837158,9.953124523162842,4.625
454,133,corrupt_det,"(""They",False,False,6.354143142700195,8.131885528564453,10.643959045410156,-0.2976255416870117
455,134,corrupt,Italian,False,False,5.937500059604645,-0.25,-6.03125,-2.437499523162842
455,134,corrupt_det,Italian,False,False,14.781249582767488,7.992187976837158,6.632811546325684,5.96875
456,134,corrupt,"Piac""",True,True,15.639081299304962,-12.01590061187744,-16.72705078125,-4.154279708862305
456,134,corrupt_det,"""He",False,True,9.383293151855469,5.176823616027832,3.531652450561523,5.452798843383789
457,134,corrupt_det,"""Piac""",True,True,63.910750994458795,0.7558174133300781,0.4404373168945312,6.1140899658203125
458,135,corrupt,rock,False,True,14.093749970197678,16.156250417232513,-2.3046875,1.46875
458,135,corrupt_det,Canadian,False,True,19.217774122953415,19.195313334465027,13.359375953674316,8.03125
459,135,corrupt,dense,False,False,11.812499936670063,-3.96875,-0.1328125,3.375
459,135,corrupt_det,"""Later",False,False,7.5625,6.21875,5.109376907348633,-0.109375
461,136,corrupt,fictional,False,False,12.904488503932953,8.344261169433594,7.597550392150879,11.121018409729004
461,136,corrupt_det,"""Global",False,False,7.25,7.0,-7.90625,-0.3125
462,136,corrupt,"""First",False,False,3.625,2.25,1.375,0.625
462,136,corrupt_det,Section,False,False,8.875,1.015625,-1.6875,1.234375
463,136,corrupt,describes,False,False,14.557411670684814,6.152244567871094,7.019447326660156,4.136868476867676
463,136,corrupt_det,First,False,False,3.65625,4.765625,0.0,-3.093749523162842
464,137,corrupt,Wellington.,False,False,4.438541412353516,-1.8487558364868164,4.972383499145508,-3.0911293029785156
464,137,corrupt_det,Royal,False,False,16.796875834465027,6.859375,18.96874976158142,10.8203125
465,137,corrupt,established.,False,False,1.75,-2.625,-2.0,-2.500000238418579
465,137,corrupt_det,1975,False,False,0.7219436168670654,0.949275016784668,-1.1422386169433594,-0.0238170623779296
466,137,corrupt,conservation,False,True,3.25,-4.65625,-6.1015625,-7.875
466,137,corrupt_det,1984,False,False,-0.4127330780029297,0.5147247314453125,0.148101806640625,0.8235721588134766
469,138,corrupt,"(""Sir",False,False,10.124999523162842,7.3125,7.718749046325684,0.0625
469,138,corrupt_det,"(""Sir",False,False,14.421875476837158,13.4375,5.062499046325684,3.59375
471,138,corrupt,American,False,False,9.49999988079071,1.46875,-1.5625,2.1875
471,138,corrupt_det,2,False,False,3.3750001192092896,1.625,4.625,2.625
472,139,corrupt,Tyrannosaurus.,False,False,4.747320175170898,3.787139892578125,3.73077392578125,0.3220729827880859
472,139,corrupt_det,Tyrannosaurus.,False,False,9.608643531799316,12.996286392211914,-9.93609619140625,-0.7198886871337891
473,139,corrupt,Japanese,False,False,9.09375,-1.046875,0.125,3.25
473,139,corrupt_det,"""Another",False,False,12.656251430511476,5.625,4.375,1.875
474,139,corrupt,"""titanosaur",False,False,2.582311630249023,-0.9380092620849608,-2.903736114501953,-6.25800895690918
474,139,corrupt_det,"""Nip""",True,True,54.26698684725488,-15.474746704101562,2.447010040283203,-18.972871780395508
475,140,corrupt,book,False,False,4.7499998807907104,9.625,7.5,5.125
476,140,corrupt_det,"25""",True,True,24.98591630160809,0.4148979187011719,2.491537094116211,0.9022998809814452
477,140,corrupt_det,"""25""",True,True,29.65691757203149,-0.0284576416015625,1.582965850830078,2.19781494140625
479,141,corrupt,virulence,False,False,7.849460601806641,10.893327713012695,11.73883056640625,10.238445281982422
479,141,corrupt_det,"""My",False,False,10.46875,10.874999523162842,5.0,1.5
480,141,corrupt,"""Dracaena",False,False,3.396599769592285,0.6357154846191406,0.3219146728515625,4.576911926269531
480,141,corrupt_det,Calathea,False,False,-1.729267120361328,-9.75456428527832,-10.376134872436523,-11.143784523010254
481,142,corrupt,Jewish,False,True,13.96874976158142,4.437499523162842,-0.1083984375,1.96875
481,142,corrupt_det,Jewish,False,True,22.35937476158142,14.515624523162842,2.8037109375,4.8515625
483,142,corrupt_det,"(""Survived",False,True,10.584654808044434,-10.068960189819336,-9.295646667480469,-6.453028678894043
484,143,corrupt,"Physics""),",False,False,16.807105243206024,0.5738739967346191,-3.502077102661133,1.282325267791748
484,143,corrupt_det,"(""The",False,False,12.65624976158142,9.5625,11.5625,2.625
485,143,corrupt,"neutrino""",False,False,9.831696406006811,-5.345722198486328,-5.192802429199219,-1.4032621383666992
485,143,corrupt_det,"""The",False,False,15.281248450279236,10.84375,9.4375,7.59375
486,143,corrupt,"""neutrino""",False,False,12.749264419078829,-2.0685081481933594,-0.6344070434570312,1.8101158142089844
486,143,corrupt_det,"""1""",True,True,17.165647064335644,-3.310680389404297,1.904335021972656,1.008810043334961
487,144,corrupt,historical,False,False,4.8124998807907104,2.125,-5.53125,7.281249523162842
488,144,corrupt_det,"""The",True,True,9.5,6.4375,12.15625,4.937500953674316
490,144,corrupt,mid-number,False,False,22.515199422836304,14.87775421142578,16.853615760803223,17.984941959381104
490,144,corrupt_det,"""1""",True,True,16.476785451639444,4.130157470703125,3.561389923095703,1.008810043334961
491,144,corrupt,historical,False,False,9.24999988079071,4.25,-4.874999523162842,4.531250476837158
492,145,corrupt_det,"1977,",False,False,1.4339051246643066,-0.2332940101623535,-0.9226932525634766,-0.3313841819763183
493,145,corrupt,Northwood,False,False,-1.8321568965911863,-4.724637985229492,-8.428268432617188,-7.314384460449219
493,145,corrupt_det,"""The",True,True,15.84375,17.390625476837158,10.874999523162842,8.59375
494,145,corrupt,"destroyed""",False,False,12.754043877124786,2.077394485473633,3.209273338317871,2.7925548553466797
494,145,corrupt_det,"(""Two",True,True,12.124999523162842,-12.750000476837158,-10.5,-7.8125
495,146,corrupt,Pikachu.,False,False,5.039250373840332,5.451057434082031,9.298036575317385,2.776697158813477
495,146,corrupt_det,Pikachu.,False,False,4.389618873596191,-0.9415435791015624,-2.8672046661376953,-2.4552955627441406
496,146,corrupt_det,"""The",True,True,13.654349595308304,11.32656955718994,16.962915122509003,16.641918182373047
497,146,corrupt,"character""",True,True,21.043682783842087,-10.829736709594728,2.6207523345947266,5.0673933029174805
498,147,corrupt,British,False,True,11.50000011920929,2.25,-5.031250476837158,1.1875
498,147,corrupt_det,British,False,True,15.937499165534971,11.203125,-2.65625,2.0
499,147,corrupt,"Ou""",True,True,8.298405885696411,-2.417957305908203,-2.8233795166015625,-2.3367443084716797
499,147,corrupt_det,"""The",True,True,10.812500476837158,6.749999523162842,6.625000476837158,4.75
500,147,corrupt,"Ouistreham""),",False,True,15.139856100082396,-4.451335906982422,-12.13925552368164,-7.443695068359375
500,147,corrupt_det,"""Ou""",True,True,35.55513298267033,-19.92590713500977,-13.073978424072266,-9.819169998168944
501,148,corrupt,"Wife.""",False,False,8.815437316894531,8.545402526855469,8.086221694946289,9.577220916748049
501,148,corrupt_det,TV,False,False,14.421874701976776,4.6875,-7.623046875,-0.625
502,148,corrupt_det,"""In",True,True,8.281250953674316,3.5312490463256836,1.5625,-0.0625
503,148,corrupt_det,"(""In",True,True,35.46315160393715,11.997295379638672,9.617721557617188,7.31434965133667
504,149,corrupt,U.S.,False,False,26.478275656700134,15.657331466674805,24.67630195617676,13.892591953277588
505,149,corrupt,specific,False,False,2.3125,2.6875,-2.937500238418579,1.0
505,149,corrupt_det,Corps,False,False,16.425782203674316,3.515625,11.532227516174316,9.718750953674316
506,149,corrupt,"""Cheboygan""",False,False,4.995882034301758,-6.159965515136719,-9.37574577331543,-5.498262405395508
506,149,corrupt_det,"""The",True,True,19.27202844619751,16.14260482788086,14.472595036029816,14.955317497253418
507,149,corrupt,"""man",False,False,8.90625,-2.921875,-3.1875,1.5625
507,149,corrupt_det,"""Che""",True,True,42.20194363671908,4.89323616027832,5.923618316650391,18.454195022583008
508,150,corrupt_det,British,False,False,9.749999791383743,1.875,1.3125,5.03125
509,150,corrupt,Army's,False,False,4.531609356403351,15.47766062617302,-0.9565544128417968,-0.4228487014770508
509,150,corrupt_det,"""The",True,True,24.70917296409607,25.308385252952576,16.719282150268555,17.576653480529785
510,150,corrupt,interim,True,True,20.624999292194843,-2.171875,-2.35546875,-1.4111328125
511,151,corrupt,managerial,False,False,12.81249976158142,12.230469226837158,1.0322265625,0.9375
512,151,corrupt_det,1995,False,False,-0.1386029720306396,-1.2388949394226074,-1.0543107986450195,0.1389913558959961
513,151,corrupt_det,Championship,False,False,17.43304604291916,12.570882439613342,-2.205655097961426,3.27236270904541
514,152,corrupt,Dante's,False,False,1.1483715176582336,-3.1799657344818115,-2.775432586669922,-1.699873924255371
514,152,corrupt_det,Divine,False,False,20.01269541308284,10.390625,-0.59375,4.140625
515,152,corrupt_det,"""In",True,True,24.93252229690552,19.684985160827637,25.98694610595703,15.63829517364502
516,152,corrupt_det,"(""John",False,False,13.425569534301758,4.548807144165039,3.2807579040527344,5.757651329040527
517,153,corrupt,"Danzig,",False,False,5.2972571849823,-1.3887042999267578,-13.854853630065918,-2.967556953430176
517,153,corrupt_det,19th-century,False,False,22.31932032108307,22.066778421401978,7.0146026611328125,9.94406270980835
518,153,corrupt,bank.,False,False,7.409476280212402,3.302104949951172,-0.8166923522949219,1.6326804161071775
518,153,corrupt_det,"(""In",True,True,16.009333610534668,15.719297409057615,7.275946617126465,13.100534439086914
520,153,corrupt,"""1825""",False,False,9.684635162353516,6.648029327392578,-1.8603172302246096,-1.9216537475585935
520,153,corrupt_det,"""1825""",False,False,0.8639225959777832,-0.28173828125,0.1698379516601562,0.916748046875
521,154,corrupt,scientific,False,False,18.562500149011612,15.781249284744264,-4.828125,4.5
521,154,corrupt_det,Wikipedia,False,False,21.181641340255737,21.12500047683716,8.6875,19.664061948657036
522,154,corrupt,liquid,True,True,21.25000027474016,4.875000476837158,0.375,5.625000238418579
522,154,corrupt_det,"""The",True,True,4.437499940395355,12.812500521540642,5.6875,3.1875
523,154,corrupt,liquids,False,False,10.3125,3.78125,1.248046875,2.28125
524,155,corrupt_det,1960s,False,False,12.776263236999512,11.840535163879396,11.520816802978516,10.85867691040039
525,155,corrupt,football,False,True,1.375,2.9375,-0.4375,0.8749995231628418
525,155,corrupt_det,Tech,True,True,16.203124523162842,12.46875,8.9296875,7.3828125
526,155,corrupt,defensive,True,True,2.25,0.1875,0.765625,-1.578125
526,155,corrupt_det,14-0,False,False,2.1864709854125977,0.3334808349609375,2.344030380249023,2.3449935913085938
527,155,corrupt,"turnover.""",False,False,12.767086029052734,-1.085062026977539,0.5283794403076172,3.264842987060547
527,155,corrupt_det,"(""Ohio",False,False,24.36531686782837,16.927492141723633,13.361156463623049,1.6098012924194336
528,156,corrupt,TV,False,False,10.31250023841858,4.937500476837158,5.8125,3.21875
528,156,corrupt_det,TV,False,False,11.12500023841858,5.531250476837158,2.0625,-1.40625
529,156,corrupt,12th,False,False,-1.1873035430908203,-2.143439292907715,-5.325807571411133,-5.815298080444336
529,156,corrupt_det,12th,False,False,3.1411447525024414,0.7814197540283203,-3.2138710021972656,-1.103252410888672
530,156,corrupt,145,False,False,-9.14024829864502,-5.052347183227539,-3.053796768188477,-5.824840545654297
530,156,corrupt_det,12,False,False,2.375,1.9999995231628416,-0.75,-0.125
531,157,corrupt,UK,False,False,9.624999940395355,2.2968759536743164,-0.140625,-3.5
531,157,corrupt_det,UK,False,False,18.42871183156967,7.335938453674316,2.789794921875,7.015625
532,157,corrupt,Madonna,False,False,11.173090934753418,5.750226020812988,4.008993148803711,2.044790267944336
532,157,corrupt_det,"""The",True,True,16.367144107818604,19.43064570426941,17.292753219604492,16.195841789245605
533,157,corrupt,female,False,False,8.75,0.21875,-1.234375,-0.78125
533,157,corrupt_det,"(""Her",True,True,14.593749046325684,5.875,-2.65625,4.955078125
534,158,corrupt,British,False,False,9.250000327825546,5.9999998807907104,6.21875,0.1875
534,158,corrupt_det,British,False,False,17.031250327825546,14.937500357627869,7.125,8.640625
535,158,corrupt,costs,False,False,4.5625001192092896,1.4375,-0.71875,3.28125
535,158,corrupt_det,"""Thus",False,False,17.468751668930054,10.156250476837158,2.0,2.96875
536,158,corrupt,"Atlantic""",False,False,14.080821990966797,5.542396545410156,-0.0232276916503906,1.123491287231445
536,158,corrupt_det,Allied,True,True,18.84374950826168,11.750000476837158,-0.875,-2.25
537,159,corrupt,"""Love",False,True,5.9040303230285645,4.604561805725098,3.124028205871582,3.391879081726074
537,159,corrupt_det,American,False,True,32.27868932951242,29.126032531261444,19.156853199005127,14.344409942626951
538,159,corrupt,related,False,False,4.062500238418579,2.09375,5.65625,3.25
538,159,corrupt_det,"""The",True,True,7.4375,6.562500417232513,9.937499523162842,8.53125
539,159,corrupt,his,False,True,0.9375,1.09375,0.78125,1.65625
539,159,corrupt_det,"2007""",False,False,7.329712986946106,2.396908760070801,-2.3822479248046875,-0.0658559799194336
540,160,corrupt_det,Japanese,False,False,20.937500566244125,8.375,5.956053733825684,12.218750476837158
541,160,corrupt,"first,",False,False,11.1471209526062,2.5448265075683594,3.8624954223632817,6.23968505859375
541,160,corrupt_det,3D/2D,False,False,23.72191619873047,19.049236297607425,16.373347282409668,10.42094612121582
543,160,corrupt,noun,False,False,4.375,2.0625,6.6875,2.15625
543,160,corrupt_det,2D,False,True,10.651463270187378,8.418513298034668,-0.750823974609375,4.0406646728515625
544,161,corrupt,paleontological,False,False,8.115479350090027,11.748036742210388,-5.740924835205078,-5.635340690612793
545,161,corrupt,"US""",True,True,4.886256217956543,-8.59231185913086,3.193899154663086,-1.2998552322387695
545,161,corrupt_det,"""Another",False,False,17.0625,8.0625,6.125,1.6875009536743164
546,161,corrupt,"""CMNH.""",False,False,16.20832347869873,14.968706130981444,6.4266357421875,4.211576461791992
546,161,corrupt_det,"1550""",False,False,2.4620466232299805,1.5746440887451172,2.3899154663085938,0.4925441741943359
547,162,corrupt_det,"(""Song",True,True,29.015450477600098,31.28406572341919,17.875810623168945,8.78413200378418
548,162,corrupt_det,2005,False,False,-0.3117866516113281,8.276352405548096,2.2405829429626465,-0.5338907241821289
549,162,corrupt,"duet""),",False,False,27.34044575691223,3.6328182220458984,1.7194290161132812,-0.2065620422363281
549,162,corrupt_det,"(""This",False,False,14.687500476837158,1.6250009536743164,-1.6875,4.968749046325684
550,163,corrupt,Russian,False,False,1.25,-1.125,2.7431640625,0.75
550,163,corrupt_det,Russian,False,False,11.50000023841858,0.28125,-3.234375,5.499999523162842
552,163,corrupt_det,"mid-1810s""",False,False,14.258963584899902,12.488395690917969,10.09699249267578,10.01521110534668
553,164,corrupt,search,False,False,14.65624988079071,3.4453125,1.578125,15.874999687075617
553,164,corrupt_det,"(""Wikipedia",False,False,4.616734027862549,-1.4813804626464844,-4.047188758850098,4.808753132820129
554,164,corrupt_det,"""Is",False,False,18.23607707023621,4.59212064743042,7.5796051025390625,9.274943351745604
556,164,corrupt_det,"""T-12-03-15",False,False,2.75439453125,-0.7514533996582031,2.1965103149414062,2.9871788024902344
557,165,corrupt,rankings.,False,False,12.231378555297852,2.052946090698242,4.1635589599609375,9.530776023864746
557,165,corrupt_det,Canadian,False,False,10.187499701976776,12.28125,4.5625,-0.25
558,165,corrupt,Korea,False,False,6.9375001192092896,-0.49853515625,-0.57421875,-2.21875
558,165,corrupt_det,2011,False,True,4.749999523162842,2.75,4.374999046325684,-0.5
559,165,corrupt,successfully,True,True,7.156249523162842,-2.71875,5.671875,2.6953125
559,165,corrupt_det,Korea,False,False,8.8349609375,1.05859375,3.2109365463256836,7.25
560,166,corrupt,acyclic,False,True,12.624788001179695,7.312305450439453,-0.1449813842773437,5.529073715209961
560,166,corrupt_det,Wikipedia.,False,False,22.086058616638184,11.683772087097168,4.779775619506836,15.649371147155762
561,166,corrupt_det,DAG,False,True,25.59375047683716,8.015625,-0.6953125,3.9453125
562,166,corrupt_det,"""Equivalently",True,True,7.24998664855957,-10.104166030883787,-20.328205108642575,-17.65623664855957
564,167,corrupt,Kananaskis,False,False,5.444906234741211,-2.296783447265625,-1.445695877075195,-3.2430014610290527
564,167,corrupt_det,Canadian,False,False,29.410801231861115,13.166675567626951,14.60545539855957,9.18522834777832
565,167,corrupt,lake.,True,True,10.510783195495604,-5.8575897216796875,-0.8150577545166016,-2.5057220458984375
565,167,corrupt_det,"""The",True,True,9.250000476837158,12.28125,15.312499284744264,7.3125
566,167,corrupt,km,False,False,19.437500681728125,3.125,0.28125,0.919921875
566,167,corrupt_det,"""15",False,False,1.2798786163330078,2.707472801208496,-0.1916236877441406,2.6065845489501953
568,168,corrupt_det,"""Although",False,False,12.249999523162842,5.625,4.96875,-2.4375
569,168,corrupt,"plot""",False,False,8.427526473999023,0.484832763671875,-5.273277282714844,2.957479476928711
569,168,corrupt_det,"(""While",False,False,23.932103157043457,17.832679748535156,17.682296752929688,11.266494750976562
570,169,corrupt,Filipino,False,False,17.281250208616257,-9.125,-2.84375,-6.71875
570,169,corrupt_det,Filipino,False,False,22.302002161741257,5.671875,5.92578125,5.265625953674316
